ka/root/index,chart_text,Փաթաթեք եւ դիտեք քաղաքական կուսակցությունների գաղափարախոսությունների գրաֆիկները
ka/root/about,title,մասին
ka/root/methodology,title,մեթոդաբանություն
ka/root/disclaimer,title,Disclaimer
ka/root/charts,title,Քաղաքական կուսակցությունների գաղափարախոսությունները
ka/root/charts,left,"Կուսակցության դիրքորոշումը նշյալ հարցի վերաբերյալ, ելնելով նրա պլատֆորմից, բնութագրվում է որպես ծայրաստիճան սոցիալւստական/կոմունիստական"
ka/root/charts,center,"Կուսակցության դիրքորոշումը նշյալ հարցի վերաբերյալ, ելնելով նրա պլատֆորմից, բնութագրվում է որպես արեւմտաեվրոպական սոցիալ-ժողովրդավարական"
ka/root/charts,right,"Պետությունը պետք է ապահովի սեփականության իրավունքի պաշտպանությունը, օրենքն ու կարգուկանոնը, սակայն չպետք է կառավարի էկոնոմիկան եւ պետությունը չպետք է միջամտի եկամուտների վերաբաշխմանը, ինչպիսինն է, օրինակ, աղքատների կամ գործազուրկների օգնությունը"
ka/root/search,title,որոնում
ka/root/sitemap,title,կայքի քարտեզը
ka/root/sitemap,other_header,այլ
ka/economic_categories/edit,title,փոփոխությունների կատարում տնտեսական կատիգորիայում
ka/economic_categories/index,title,տնտեսական կատիգորիաներ
ka/economic_categories/new,title,տնտեսական նոր կատիգորիա
ka/economic_categories/show,title,տնտեսական կատիգորիայի մանրամասները
ka/indicator_categories/edit,title,փոփոխությունների կատարում ինդիկատորի կատիգորիայում
ka/indicator_categories/index,title,ինդիկատորի կատիգորիաներ
ka/indicator_categories/new,title,ինդիկատորի նոր կատիգորիա
ka/indicator_categories/show,title,ինդիկատորի կատիգորիայի մանրամասները
ka/indicators/edit,title,փոփոխությունների կատարումը ինդիկատորում
ka/indicators/index,title,ինդիկատորներ
ka/indicators/new,title,նոր ինդիկատոր
ka/indicators/show,title,ինդիկատորի մանրամասները
ka/platforms/edit,title,փոփոխությունների կատարումը պլատֆորմում
ka/platforms/index,title,պլատֆորմներ
ka/platforms/index,no_platforms,ներկա պահին պլատֆորմները մտցված չեն
ka/platforms/new,title,նոր պլատֆորմ
ka/platforms/show,title,մանրամասներ պլատֆորմի մասին
ka/platforms/platform_file_fields,remove_link,ֆայլի մաքրումը
ka/platforms/form,add_file,ֆայլի մաքրումը
ka/policy_briefs/edit,title,փոփոխությունների կատարումը քաղաքական ամփոփագրում
ka/policy_briefs/index,title,փորձագիտական գնահատական
ka/policy_briefs/index,no_policy_briefs,ներկա պահին պլատֆորմները մտցված չեն
ka/policy_briefs/index,empty,դատարկ է
ka/policy_briefs/new,title,փորձագիտական նոր գնահատական
ka/policy_briefs/show,title,մանրամասներ քաղաքական ամփոփագրում
ka/political_parties/edit,title,փոփոխությունների կատարումը քաղաքական կուսակցությունում
ka/political_parties/index,title,քաղաքական կուսակցություններ
ka/political_parties/new,title,քաղաքական նոր կուսակցություն
ka/political_parties/show,title,քաղաքական կուսակցության մանրամասները
ka/elections/edit,title,ընտրությունների խմբագրումը
ka/elections/index,title,ընտրություններ
ka/elections/new,title,
ka/elections/show,title,
ka/admin/index,title,ադմինիստրատորի բաժինը
ka/admin/index,content_header,բովանդակության լրացումը
ka/admin/index,platforms,պլատֆորմներ
ka/admin/index,policy_briefs,փորձագիտական գնահատական
ka/admin/index,statements,հայտարարության
ka/admin/index,users_header,սպառողներ
ka/admin/index,new_users,սպառողների ավելացոիմը
ka/admin/index,view_users,սպառողներին տեսնելը
ka/admin/index,basic_header,հիմնական
ka/admin/index,political_parties,քաղաքական կուսակցություններ
ka/admin/index,economic_categories,տնտեսական կատիգորիաներ
ka/admin/index,indicator_categories,ինդիկատորների կատիգորիաներ
ka/admin/index,indicators,ինդիկատորներ
ka/admin/index,pages,էջ
ka/admin/index,activities,նորույթներ
ka/admin/index,elections,Ընտրություններ
ka/admin/users/edit,title,փոփոխությունների կատարումը սպառողի էջում
ka/admin/users/index,title,սպառողներ
ka/admin/users/new,title,նոր սպառող
ka/admin/users/show,title,սպառողի մանրամասները
ka/statements/edit,title,փոփոխությունների կատարումը հայտարարության մեջ
ka/statements/index,title,հայտարարություններ
ka/statements/index,no_statements,ներկա պահին հայտարարությունները չեն վավերացվում
ka/statements/new,title,նոր հայտարարություն
ka/statements/show,title,հայտարարության մանրամասները
ka/party/index,title,%{political_party} 
ka/party/index,statement_header,հայտարարություններ
ka/party/index,no_statements,ներկա պահին հայտարարությունները %{economic_category} չեն վավերացվում – % {political_party} 
ka/party/index,view_statement,հայտարարության լրիվ դիտումը
ka/party/well,pdf_header,արտագրումը
ka/party/well,pdf_link,PDF
ka/party/well,profile_header,պրոֆիլը
ka/party/well,view_profile,լրիվ պրոֆիլի դիտումը
ka/party/well,platform_header,պլատֆորմներ
ka/party/well,no_platforms,ներկա պահին պլատֆորմները մտցված չեն
ka/party/well,policy_brief_header,փորձագիտական գնահատական
ka/party/well,no_policy_briefs,ներկա պահին քաղաքականության մասին ամփոփագրերը մտցված չեն
ka/party/statement,title,% {political_party} 
ka/party/statement,secondary_title,հայտարարություն % {date} 
ka/party/platform,title,%{political_party}
ka/party/platform,secondary_title,պլատֆորմ - %{economic_category} 
ka/party/policy_brief,title,%{political_party}
ka/party/policy_brief,secondary_title,փորձագիտական գնահատական - %{economic_category} 
ka/category/index,title,%{economic_category}
ka/category/index,statement_header,հայտարարություններ
ka/category/index,no_statements,ներկա պահին հայտարարությունները%{economic_category}-ում չեն վավերացվում
ka/category/index,view_statement,հայտարարության լրիվ դիտումը
ka/category/well,pdf_header,արտագրումը
ka/category/well,pdf_link,ՊԴՖ ֆայլ
ka/category/well,profile_header,պրոֆիլ
ka/category/well,view_profile,լրիվ պրոֆիլի դիտումը
ka/category/well,platform_header,պլատֆորմներ
ka/category/well,no_platforms,ներկա պահին պլատֆորմները մտցված չեն
ka/category/well,policy_brief_header,փորձագիտական գնահատական
ka/category/well,no_policy_briefs,ներկա պահին քաղաքականության մասին ամփոփագրերը մտցված չեն
ka/category/statement,title,%{economic_category}
ka/category/statement,secondary_title,հայտարարություն - %{date}
ka/category/platform,title,%{economic_category}
ka/category/platform,secondary_title,պլատֆորմ - %{political_party}
ka/category/policy_brief,title,%{economic_category}
ka/category/policy_brief,secondary_title,փորձագիտական գնահատական - %{political_party} 
ka/pages/edit,title,էջերի փոփոխումը
ka/pages/index,title,էջերը
ka/pages/index,no_pages,ներկա պահին նորույթ չի գտնվել
ka/pages/new,title,նոր էջ
ka/pages/show,title,էջի լրիվ դիտումը
ka/pages/page_file_fields,remove_link,ֆաջլի մաքրումը
ka/pages/form,add_file,ֆայլի ավելացումը
ka/activities/edit,title,խմբագրումը
ka/activities/index,title,նորույթներ
ka/activities/index,no_pages,ներկա պահին նորույթ չի գտնվել
ka/activities/new,title,նոր
ka/activities/show,title,նորույթների մանրամասնորեն
ka/activities/show,latest_statements_header,ամենաթարմ հայտարարությունը
ka/activities/form,add_file,վարկանիշի ավելացումը
ka/activities/activity_image_fields,remove_link,վարկանիշի մաքրումը
